# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
620 9.60679 -256.29 -1682.34 298.48 0.896305 -257.864
630 10.2198 -256.52 -1684.55 317.524 0.896305 -257.496
640 10.9497 -257.039 -1765.61 340.204 0.896305 -257.823
650 11.3973 -257.236 -1784.22 354.109 0.896305 -257.696
660 11.8735 -257.091 -1651.93 368.906 0.896305 -256.196
670 11.4945 -256.86 -1590.25 357.131 0.896305 -255.934
680 11.8772 -256.857 -1594.6 369.019 0.896305 -255.578
690 12.0108 -256.968 -1654.03 373.171 0.896305 -255.95
700 12.2094 -257.085 -1711.88 379.343 0.896305 -256.252
710 12.2428 -257.192 -1751.42 380.38 0.896305 -256.589
720 11.8965 -257.145 -1748.52 369.621 0.896305 -256.869
730 11.7168 -257.001 -1716.27 364.037 0.896305 -256.691
740 11.2606 -256.877 -1711.81 349.863 0.896305 -256.993
750 11.1804 -256.682 -1638.01 347.37 0.896305 -256.387
760 11.1317 -256.366 -1534.33 345.858 0.896305 -255.431
770 11.3779 -255.997 -1365.55 353.507 0.896305 -253.695
780 10.9658 -255.726 -1307.62 340.703 0.896305 -253.45
790 11.5113 -255.599 -1208.35 357.652 0.896305 -252.118
800 11.731 -255.531 -1131.29 364.478 0.896305 -251.319
810 11.4397 -255.549 -1187.13 355.427 0.896305 -251.999
820 11.9502 -255.841 -1216.36 371.288 0.896305 -251.975
830 12.4857 -256.208 -1318.95 387.928 0.896305 -252.488
840 12.6528 -256.39 -1416.1 393.119 0.896305 -253.148
850 12.4329 -256.242 -1432.49 386.286 0.896305 -253.329
860 12.3663 -255.868 -1351.33 384.217 0.896305 -252.483
870 11.7902 -255.638 -1396.41 366.318 0.896305 -253.128
880 11.7625 -255.42 -1342.2 365.457 0.896305 -252.578
890 11.1901 -255.234 -1315.37 347.672 0.896305 -252.786
900 11.736 -255.173 -1208.26 364.634 0.896305 -251.467
910 11.496 -254.994 -1122.77 357.177 0.896305 -250.959
920 11.4992 -254.842 -1063.25 357.275 0.896305 -250.409
930 11.4335 -254.893 -1059.15 355.234 0.896305 -250.498
940 11.5809 -255.044 -1091.9 359.814 0.896305 -250.72
950 11.1538 -255.234 -1212.93 346.543 0.896305 -252.142
960 11.8469 -255.691 -1300.38 368.078 0.896305 -252.486
970 11.8226 -256.123 -1432.19 367.324 0.896305 -253.818
980 11.2415 -256.116 -1458.66 349.271 0.896305 -254.568
990 10.2776 -255.708 -1403.84 319.322 0.896305 -254.76
1000 10.49 -255.515 -1312.42 325.92 0.896305 -253.748
1010 11.0032 -255.674 -1346.12 341.865 0.896305 -253.617
1020 11.3371 -255.969 -1424.09 352.238 0.896305 -254.096
1030 11.2072 -256.051 -1432.6 348.205 0.896305 -254.365
1040 10.9565 -255.94 -1390.36 340.414 0.896305 -254.224
1050 11.4403 -255.989 -1302.25 355.445 0.896305 -253.203
1060 12.0461 -256.214 -1215.68 374.268 0.896305 -252.247
1070 11.8746 -256.53 -1379.81 368.938 0.896305 -253.825
1080 11.8294 -256.807 -1518.22 367.536 0.896305 -255.068
1090 11.4583 -256.725 -1535.23 356.004 0.896305 -255.47
1100 10.7312 -256.515 -1562.72 333.415 0.896305 -256.169
1110 10.3901 -256.507 -1585.16 322.818 0.896305 -256.652
1120 10.3459 -256.721 -1664.53 321.444 0.896305 -257.437
1130 10.7226 -256.851 -1684.05 333.148 0.896305 -257.321
1140 10.7133 -256.828 -1719.62 332.859 0.896305 -257.544
1150 10.545 -256.799 -1766.11 327.631 0.896305 -257.991
1160 10.3835 -256.998 -1832.79 322.611 0.896305 -258.795
1170 10.6796 -257.35 -1910.81 331.811 0.896305 -259.37
1180 10.5795 -257.487 -1940.71 328.703 0.896305 -259.806
1190 10.3258 -257.25 -1853.44 320.818 0.896305 -259.242
1200 9.96822 -256.867 -1761.49 309.709 0.896305 -258.606
1210 10.3956 -256.767 -1685.26 322.986 0.896305 -257.572
1220 10.1827 -257.041 -1803.49 316.374 0.896305 -258.845
1230 10.4866 -257.476 -1896.07 325.814 0.896305 -259.591
1240 11.3015 -257.822 -1885.17 351.134 0.896305 -259.049
1250 11.5674 -257.871 -1851.83 359.394 0.896305 -258.61
1260 10.906 -257.386 -1715.59 338.845 0.896305 -257.882
1270 10.3275 -256.456 -1422.25 320.871 0.896305 -255.58
1280 10.3285 -255.777 -1186.07 320.901 0.896305 -253.331
1290 10.5874 -255.853 -1153.27 328.946 0.896305 -252.931
1300 11.2296 -256.357 -1234.74 348.898 0.896305 -253.333
1310 11.0348 -256.607 -1333.93 342.846 0.896305 -254.437
1320 10.9147 -256.575 -1371.56 339.115 0.896305 -254.776
1330 10.5941 -256.369 -1404.19 329.155 0.896305 -255.107
1340 11.2811 -256.408 -1393.36 350.499 0.896305 -254.387
1350 11.5835 -256.8 -1536.19 359.895 0.896305 -255.426
1360 12.0868 -257.217 -1623.19 375.533 0.896305 -255.918
1370 12.0482 -257.445 -1731.34 374.333 0.896305 -256.904
1380 12.003 -257.412 -1760.86 372.928 0.896305 -257.111
1390 11.5751 -257.079 -1672.68 359.634 0.896305 -256.621
1400 10.588 -256.565 -1599.94 328.965 0.896305 -256.61
1410 9.53737 -256.046 -1507.57 296.322 0.896305 -256.528
1420 9.69337 -255.985 -1429.74 301.17 0.896305 -255.794
1430 10.0678 -256.453 -1528.5 312.804 0.896305 -256.544
1440 10.5459 -256.721 -1614.78 327.658 0.896305 -256.907
1450 10.7469 -256.383 -1557.1 333.903 0.896305 -255.984
1460 10.5092 -255.894 -1465.14 326.517 0.896305 -255.122
1470 10.4259 -255.842 -1489.03 323.93 0.896305 -255.312
1480 10.9337 -256.196 -1619.75 339.707 0.896305 -256.027
1490 11.5809 -256.406 -1655.68 359.816 0.896305 -255.829
1500 11.5347 -256.254 -1629.62 358.378 0.896305 -255.55
1510 11.5884 -255.968 -1575.05 360.049 0.896305 -254.847
1520 11.7326 -255.852 -1528.96 364.527 0.896305 -254.281
1530 11.7853 -255.753 -1460.44 366.165 0.896305 -253.673
1540 11.5249 -255.41 -1364.6 358.073 0.896305 -252.954
1550 11.6029 -255.063 -1256.19 360.498 0.896305 -251.808
1560 11.4287 -254.825 -1215.67 355.085 0.896305 -251.476
1570 11.4169 -254.399 -1091.14 354.72 0.896305 -250.233
1580 10.277 -253.866 -1022.05 319.302 0.896305 -250.382
1590 10.4769 -253.866 -1032.84 325.513 0.896305 -250.253
1600 11.494 -254.461 -1130.88 357.113 0.896305 -250.483
1610 11.6622 -255.189 -1303 362.34 0.896305 -252.186
1620 12.4107 -255.624 -1326.58 385.597 0.896305 -252.029
1630 12.9558 -255.78 -1319.16 402.531 0.896305 -251.591
1640 12.2116 -255.815 -1434.11 379.409 0.896305 -253.134
1650 12.3488 -255.81 -1455.08 383.671 0.896305 -253.131
1660 12.1959 -255.972 -1510.04 378.921 0.896305 -253.812
1670 12.2516 -256.336 -1604.06 380.652 0.896305 -254.745
1680 12.7266 -256.623 -1647.17 395.41 0.896305 -254.844
1690 11.8852 -256.405 -1613.41 369.267 0.896305 -255.243
1700 10.948 -255.893 -1514.27 340.152 0.896305 -255.009
1710 10.4041 -255.528 -1423.64 323.25 0.896305 -254.585
1720 10.8778 -255.556 -1355.09 337.971 0.896305 -253.684
1730 11.2278 -255.805 -1399.32 348.844 0.896305 -253.877
1740 11.4737 -256.036 -1442.17 356.484 0.896305 -254.147
1750 11.4564 -256.312 -1530.32 355.945 0.896305 -255.026
1760 12.2431 -256.496 -1518.78 380.39 0.896305 -254.347
1770 11.6531 -256.308 -1539.52 362.058 0.896305 -254.887
1780 10.9676 -255.807 -1454.27 340.759 0.896305 -254.505
1790 10.8805 -255.326 -1326.31 338.053 0.896305 -253.26
1800 11.3704 -255.237 -1258.08 353.273 0.896305 -252.228
1810 10.7607 -255.448 -1400.22 334.331 0.896305 -253.993
1820 11.3529 -255.833 -1416.69 352.729 0.896305 -253.895
1830 11.4263 -256.181 -1449.64 355.011 0.896305 -254.389
1840 11.5766 -256.373 -1481.08 359.682 0.896305 -254.639
1850 11.3976 -256.455 -1525.52 354.118 0.896305 -255.196
1860 11.0178 -256.615 -1643.6 342.319 0.896305 -256.521
1870 11.0343 -256.807 -1737.91 342.831 0.896305 -257.323
1880 11.2238 -257.055 -1843.72 348.719 0.896305 -258.085
1890 11.0811 -257.196 -1921.44 344.285 0.896305 -258.884
1900 10.8117 -257.041 -1879.03 335.917 0.896305 -258.718
1910 10.3943 -256.619 -1767.82 322.947 0.896305 -257.974
1920 9.86115 -256.114 -1626.98 306.382 0.896305 -257.066
1930 10.1307 -256.023 -1549.48 314.758 0.896305 -256.19
1940 10.8182 -256.476 -1618.27 336.118 0.896305 -256.413
1950 11.0979 -256.928 -1703.95 344.807 0.896305 -257.155
1960 11.366 -257.138 -1698.79 353.136 0.896305 -257.063
1970 11.3497 -257.061 -1651.35 352.632 0.896305 -256.686
1980 11.0703 -256.754 -1550.54 343.949 0.896305 -255.988
1990 10.3236 -256.461 -1506.1 320.75 0.896305 -256.146
2000 10.4805 -256.527 -1537.39 325.626 0.896305 -256.263
2010 11.0933 -256.83 -1577.84 344.665 0.896305 -256.223
2020 11.2256 -257.049 -1637.91 348.775 0.896305 -256.709
2030 11.3778 -257.065 -1656.76 353.505 0.896305 -256.697
2040 10.9583 -256.773 -1646.66 340.47 0.896305 -256.758
2050 11.0541 -256.462 -1595.63 343.446 0.896305 -256.013
2060 11.0315 -256.405 -1616.01 342.743 0.896305 -256.113
2070 11.0804 -256.544 -1669.32 344.264 0.896305 -256.558
2080 10.6116 -256.655 -1735.03 329.698 0.896305 -257.575
2090 10.7519 -256.81 -1728.22 334.058 0.896305 -257.544
2100 11.4946 -256.911 -1646 357.134 0.896305 -256.355
2110 11.3414 -256.729 -1576.54 352.374 0.896305 -255.865
2120 11.1127 -256.502 -1507.89 345.266 0.896305 -255.411
2130 11.797 -256.522 -1478.56 366.53 0.896305 -254.551
2140 11.9912 -256.67 -1602.14 372.562 0.896305 -255.327
2150 11.6972 -256.825 -1765.71 363.428 0.896305 -256.863
2160 11.2574 -256.972 -1889.47 349.762 0.896305 -258.272
2170 11.8242 -257.026 -1841.81 367.375 0.896305 -257.442
2180 11.1283 -256.7 -1792.09 345.751 0.896305 -257.482
2190 10.4811 -256.059 -1594.04 325.643 0.896305 -256.172
2200 10.7457 -255.595 -1395 333.864 0.896305 -254.12
2210 10.3357 -255.476 -1393.36 321.126 0.896305 -254.4
2220 10.2231 -255.691 -1460.12 317.628 0.896305 -255.172
2230 10.9264 -256.175 -1522.6 339.478 0.896305 -255.368
2240 11.4437 -256.543 -1590.44 355.551 0.896305 -255.669
2250 11.4649 -256.449 -1546.11 356.209 0.896305 -255.26
2260 11.1663 -255.917 -1405.83 346.932 0.896305 -254.094
2270 10.2481 -255.424 -1362.8 318.404 0.896305 -254.233
2280 10.8819 -255.353 -1321.5 338.097 0.896305 -253.253
2290 11.6947 -255.732 -1375.97 363.349 0.896305 -253.182
2300 11.3179 -255.985 -1531.63 351.644 0.896305 -254.846
2310 11.3445 -256.034 -1546.22 352.468 0.896305 -254.966
2320 11.2747 -256.553 -1690.88 350.3 0.896305 -256.516
2330 12.2622 -257.34 -1838.62 380.983 0.896305 -257.297
2340 11.781 -257.503 -1923.61 366.033 0.896305 -258.506
2350 11.2323 -257.078 -1842.67 348.983 0.896305 -258.092
2360 10.8839 -256.595 -1734.13 338.158 0.896305 -257.236
2370 10.6564 -256.368 -1708.66 331.091 0.896305 -257.067
2380 11.0636 -256.339 -1669.64 343.741 0.896305 -256.372
2390 11.0199 -256.535 -1717.55 342.385 0.896305 -256.93
2400 11.2624 -256.781 -1733.81 349.92 0.896305 -257.042
2410 12.0026 -256.804 -1632.34 372.917 0.896305 -255.65
2420 11.645 -256.623 -1583.31 361.807 0.896305 -255.501
2430 11.4315 -256.482 -1469 355.172 0.896305 -254.814
2440 11.4241 -256.454 -1390.4 354.944 0.896305 -254.271
2450 11.2933 -256.556 -1408.53 350.879 0.896305 -254.624
2460 11.8389 -256.736 -1397.65 367.829 0.896305 -254.186
2470 11.714 -256.889 -1459.36 363.951 0.896305 -254.874
2480 11.8622 -256.883 -1466.05 368.555 0.896305 -254.764
2490 12.0702 -256.596 -1310.6 375.015 0.896305 -253.236
2500 12.1396 -256.222 -1182.69 377.173 0.896305 -251.942
2510 11.9428 -256.012 -1136.71 371.058 0.896305 -251.624
2520 11.8192 -255.994 -1137.09 367.219 0.896305 -251.732
2530 11.8277 -256.099 -1173.2 367.481 0.896305 -252.068
2540 12.0879 -256.255 -1208.84 375.567 0.896305 -252.201
2550 12.3547 -256.378 -1235.7 383.855 0.896305 -252.236
2560 12.7039 -256.289 -1223.11 394.704 0.896305 -251.714
2570 12.1014 -256.062 -1238.5 375.985 0.896305 -252.192
2580 11.4061 -255.761 -1216.21 354.382 0.896305 -252.438
2590 11.1535 -255.663 -1188.71 346.535 0.896305 -252.409
2600 10.8491 -255.904 -1351.81 337.077 0.896305 -254.039
2610 10.9946 -256.226 -1487.2 341.597 0.896305 -255.116
2620 11.0091 -256.498 -1642.28 342.049 0.896305 -256.404
2630 11.5069 -256.756 -1719.37 357.515 0.896305 -256.676
2640 11.8224 -256.655 -1639.62 367.317 0.896305 -255.729
2650 11.2462 -256.272 -1510.05 349.414 0.896305 -255.061
2660 11.0153 -255.919 -1416.87 342.243 0.896305 -254.32
2670 10.2408 -255.696 -1376.53 318.179 0.896305 -254.604
2680 10.5167 -255.747 -1362.92 326.75 0.896305 -254.288
2690 11.1504 -256.026 -1331.43 346.44 0.896305 -253.725
2700 11.8307 -256.462 -1383.5 367.577 0.896305 -253.826
2710 11.9676 -256.712 -1441.31 371.83 0.896305 -254.323
2720 11.4214 -256.604 -1412.24 354.858 0.896305 -254.568
2730 11.245 -256.542 -1411.66 349.377 0.896305 -254.679
2740 10.9027 -256.646 -1500.28 338.742 0.896305 -255.714
2750 10.6742 -256.632 -1569.3 331.643 0.896305 -256.388
2760 10.6429 -256.379 -1552.86 330.672 0.896305 -256.056
2770 10.6192 -256.144 -1522.1 329.934 0.896305 -255.64
2780 11.1134 -256.272 -1536.3 345.289 0.896305 -255.369
2790 11.0743 -256.419 -1577.47 344.075 0.896305 -255.829
2800 10.8503 -256.152 -1499.6 337.114 0.896305 -255.268
2810 10.5525 -255.805 -1430.22 327.861 0.896305 -254.758
2820 11.1394 -255.713 -1342.06 346.097 0.896305 -253.493
2830 10.8748 -255.778 -1406.51 337.875 0.896305 -254.251
2840 11.2475 -255.632 -1324.45 349.455 0.896305 -253.187
2850 10.8435 -255.307 -1273.28 336.904 0.896305 -252.925
2860 10.964 -255.407 -1313.11 340.648 0.896305 -253.17
2870 10.8886 -255.92 -1496.17 338.306 0.896305 -254.975
2880 11.3642 -256.453 -1642.2 353.083 0.896305 -256.003
2890 11.0168 -256.769 -1803.22 342.286 0.896305 -257.736
2900 10.9509 -256.822 -1845.09 340.241 0.896305 -258.133
2910 10.1385 -256.702 -1884.7 315.001 0.896305 -259.089
2920 10.1788 -256.653 -1816.93 316.252 0.896305 -258.55
2930 11.2062 -256.84 -1774.45 348.173 0.896305 -257.427
2940 11.0129 -256.977 -1849.28 342.168 0.896305 -258.254
2950 10.7782 -256.907 -1831.91 334.873 0.896305 -258.304
2960 11.3392 -256.725 -1686.27 352.303 0.896305 -256.592
2970 11.2114 -256.492 -1657.59 348.334 0.896305 -256.297
2980 11.146 -256.378 -1670.59 346.301 0.896305 -256.335
2990 10.7128 -256.209 -1676.84 332.842 0.896305 -256.64
3000 10.7466 -256.153 -1665.98 333.892 0.896305 -256.478
3010 11.2709 -256.325 -1685.73 350.183 0.896305 -256.258
3020 11.4882 -256.417 -1680.24 356.933 0.896305 -256.095
3030 11.2392 -256.227 -1629.26 349.199 0.896305 -255.815
3040 10.7468 -255.936 -1565.74 333.9 0.896305 -255.595
3050 10.9563 -255.736 -1458.89 340.407 0.896305 -254.475
3060 10.5364 -255.67 -1418.23 327.361 0.896305 -254.559
3070 11.2925 -255.913 -1408.74 350.854 0.896305 -253.983
3080 11.3901 -256.201 -1499.08 353.885 0.896305 -254.773
3090 11.43 -256.352 -1513.07 355.127 0.896305 -254.977
3100 11.3368 -256.396 -1526.2 352.23 0.896305 -255.202
3110 11.254 -256.226 -1506.63 349.657 0.896305 -254.985
3120 11.3109 -255.821 -1426.43 351.425 0.896305 -253.99
3130 11.1013 -255.492 -1402.7 344.915 0.896305 -253.713
3140 11.1595 -255.391 -1415.25 346.722 0.896305 -253.637
3150 10.9781 -255.306 -1416.72 341.085 0.896305 -253.743
3160 11.2325 -255.386 -1379.5 348.99 0.896305 -253.321
3170 11.3308 -255.775 -1464.96 352.045 0.896305 -254.181
3180 11.7611 -256.2 -1570.68 365.412 0.896305 -254.878
3190 11.7203 -256.281 -1608.56 364.146 0.896305 -255.251
3200 11.8179 -256.236 -1612.07 367.178 0.896305 -255.132
3210 11.9476 -256.407 -1673.78 371.207 0.896305 -255.583
3220 11.988 -256.833 -1794.7 372.462 0.896305 -256.773
3230 12.838 -257.216 -1782.06 398.871 0.896305 -256.222
3240 11.8969 -257.128 -1803.43 369.631 0.896305 -257.216
3250 11.3738 -256.91 -1733.02 353.381 0.896305 -257.054
3260 11.0961 -257.145 -1814.74 344.752 0.896305 -258.11
3270 11.2784 -257.76 -1964.51 350.416 0.896305 -259.538
3280 11.8306 -258.259 -2047.64 367.573 0.896305 -260.037
3290 11.9599 -258.375 -2092.69 371.59 0.896305 -260.323
3300 11.6129 -258.169 -2064.98 360.808 0.896305 -260.28
3310 11.0388 -257.849 -2034.88 342.971 0.896305 -260.334
3320 10.9267 -257.508 -1981.33 339.487 0.896305 -259.749
3330 10.4424 -256.94 -1871.6 324.441 0.896305 -258.936
3340 9.7488 -256.468 -1829.6 302.891 0.896305 -258.878
3350 10.4426 -256.539 -1754.07 324.447 0.896305 -257.754
3360 10.8914 -256.955 -1811.81 338.391 0.896305 -258.105
3370 11.3573 -257.258 -1842.51 352.867 0.896305 -258.145
3380 11.4622 -257.12 -1729.2 356.127 0.896305 -257.15
3390 11.1061 -256.85 -1657.05 345.062 0.896305 -256.756
3400 11.0645 -256.746 -1602.19 343.768 0.896305 -256.33
3410 11.3854 -256.747 -1560.52 353.739 0.896305 -255.733
3420 11.8482 -256.745 -1513.17 368.12 0.896305 -254.954
3430 11.5608 -256.699 -1535.13 359.19 0.896305 -255.341
3440 11.2697 -256.609 -1569.92 350.144 0.896305 -255.773
3450 10.756 -256.46 -1588.06 334.184 0.896305 -256.258
3460 10.8586 -256.345 -1565.09 337.372 0.896305 -255.888
3470 10.7965 -256.468 -1604.39 335.443 0.896305 -256.334
3480 10.803 -256.968 -1744.89 335.645 0.896305 -257.761
3490 11.0978 -257.519 -1858.33 344.805 0.896305 -258.772
3500 11.4364 -257.794 -1883.14 355.325 0.896305 -258.873
3510 11.9279 -257.667 -1766.22 370.597 0.896305 -257.477
3520 11.8825 -257.377 -1672.33 369.186 0.896305 -256.609
3530 12.1016 -257.283 -1643.08 375.993 0.896305 -256.101
3540 11.5743 -257.417 -1786.33 359.608 0.896305 -257.714
3550 12.1502 -257.502 -1765.66 377.502 0.896305 -257.086
3560 12.0777 -257.234 -1675.56 375.249 0.896305 -256.292
3570 11.6059 -256.906 -1623.69 360.591 0.896305 -256.091
3580 10.9716 -256.705 -1623.32 340.885 0.896305 -256.522
3590 11.2557 -256.495 -1570.22 349.71 0.896305 -255.675
3600 11.7491 -256.391 -1532.88 365.041 0.896305 -254.829
3610 11.5382 -256.445 -1587.63 358.486 0.896305 -255.459
3620 10.8996 -256.644 -1725.71 338.646 0.896305 -257.213
3630 11.0974 -256.799 -1732.87 344.793 0.896305 -257.219
3640 11.4822 -256.72 -1609.44 356.748 0.896305 -255.934
3650 11.05 -256.599 -1577.67 343.318 0.896305 -256.035
3660 11.3022 -256.613 -1527.51 351.156 0.896305 -255.462
3670 11.3035 -256.764 -1587.22 351.197 0.896305 -256.009
3680 11.6491 -257.026 -1660.48 361.934 0.896305 -256.412
3690 11.7553 -257.205 -1719.12 365.234 0.896305 -256.875
3700 11.5217 -257.107 -1705.96 357.975 0.896305 -256.923
3710 11.6331 -256.784 -1579.49 361.435 0.896305 -255.648
3720 11.0227 -256.397 -1532.09 342.47 0.896305 -255.557
3730 10.472 -256.107 -1485.5 325.362 0.896305 -255.508
3740 10.451 -256.097 -1476.85 324.708 0.896305 -255.461
3750 10.5051 -256.243 -1526.38 326.39 0.896305 -255.882
3760 10.7547 -256.519 -1601.26 334.146 0.896305 -256.406
3770 11.2235 -256.817 -1669.32 348.71 0.896305 -256.688
3780 11.1099 -256.927 -1750.99 345.181 0.896305 -257.454
3790 11.2241 -256.765 -1652.47 348.727 0.896305 -256.523
3800 11.0971 -256.497 -1561.25 344.783 0.896305 -255.776
3810 10.7318 -256.49 -1568.59 333.433 0.896305 -256.183
3820 10.8458 -256.761 -1597.92 336.974 0.896305 -256.535
3830 11.0053 -256.996 -1659.51 341.93 0.896305 -257.02
3840 11.457 -257.052 -1676.76 355.964 0.896305 -256.739
3850 11.5574 -256.755 -1632.38 359.085 0.896305 -256.047
3860 11.3147 -256.3 -1581.29 351.542 0.896305 -255.494
3870 11.0739 -255.813 -1435.84 344.061 0.896305 -254.281
3880 10.8396 -255.493 -1353.15 336.781 0.896305 -253.647
3890 10.8945 -255.51 -1311.41 338.489 0.896305 -253.331
3900 11.2313 -255.714 -1256.1 348.951 0.896305 -252.83
3910 11.581 -255.968 -1250.45 359.816 0.896305 -252.697
3920 11.6147 -256.134 -1257.04 360.864 0.896305 -252.873
3930 11.3961 -256.357 -1318.61 354.074 0.896305 -253.724
3940 11.4283 -256.766 -1431.27 355.073 0.896305 -254.85
3950 11.5838 -257.052 -1468.46 359.903 0.896305 -255.228
3960 11.2486 -257.088 -1463.1 349.49 0.896305 -255.563
3970 11.2696 -256.904 -1357 350.142 0.896305 -254.653
3980 10.9368 -256.621 -1286.32 339.802 0.896305 -254.233
3990 11.1092 -256.395 -1260.41 345.158 0.896305 -253.662
4000 11.5276 -256.591 -1302.61 358.158 0.896305 -253.721
4010 11.5363 -257.195 -1543.01 358.428 0.896305 -255.913
4020 12.2629 -257.644 -1658.83 381.003 0.896305 -256.406
4030 11.3743 -257.597 -1811.21 353.394 0.896305 -258.26
4040 10.4592 -257.4 -1889.2 324.964 0.896305 -259.496
4050 11.2622 -257.367 -1854 349.911 0.896305 -258.427
4060 11.5006 -257.215 -1765.63 357.319 0.896305 -257.449
4070 10.698 -256.87 -1692.88 332.384 0.896305 -257.423
4080 10.6296 -256.563 -1536.67 330.257 0.896305 -256.146
4090 10.1695 -256.664 -1567.42 315.964 0.896305 -256.911
4100 10.8776 -257.089 -1639.83 337.963 0.896305 -257.11
4110 11.3105 -257.558 -1767.64 351.414 0.896305 -257.995
4120 11.525 -257.695 -1815.06 358.077 0.896305 -258.233
4130 11.1759 -257.454 -1794.01 347.231 0.896305 -258.201
4140 10.5315 -257.216 -1790.32 327.21 0.896305 -258.583
4150 10.5663 -257.184 -1804.56 328.29 0.896305 -258.611
4160 10.584 -257.139 -1792 328.842 0.896305 -258.464
4170 10.4512 -257.102 -1796.55 324.716 0.896305 -258.591
4180 10.6177 -257.185 -1825.33 329.887 0.896305 -258.699
4190 10.8898 -257.409 -1859.38 338.341 0.896305 -258.877
4200 11.0902 -257.671 -1926.55 344.569 0.896305 -259.385
4210 10.7067 -257.806 -2016.82 332.653 0.896305 -260.503
4220 10.3549 -257.731 -2020.55 321.722 0.896305 -260.804
4230 10.3815 -257.555 -1936.25 322.549 0.896305 -260.042
4240 10.2611 -257.419 -1879.09 318.809 0.896305 -259.646
4250 10.2505 -257.566 -1941.34 318.48 0.896305 -260.217
4260 11.0401 -257.865 -1935.42 343.011 0.896305 -259.688
