# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
850 11.8876 -257.486 -1164.89 369.344 0.904045 -253.274
860 11.9118 -257.302 -989.462 370.095 0.904954 -251.903
870 11.278 -257.075 -908.602 350.403 0.905873 -251.771
880 11.3171 -257.004 -837.116 351.618 0.9068 -251.186
890 11.015 -257.172 -907.646 342.231 0.907735 -252.113
900 11.6339 -257.352 -902.573 361.461 0.908679 -251.635
910 11.3254 -257.245 -844.876 351.877 0.90963 -251.452
920 11.1064 -256.994 -712.875 345.073 0.91059 -250.551
930 10.7398 -256.798 -605.394 333.681 0.911555 -250.015
940 10.7835 -256.861 -514.56 335.038 0.912526 -249.437
950 10.4506 -257.117 -541.866 324.696 0.9135 -250.2
960 11.0161 -257.482 -531.283 342.265 0.914479 -249.927
970 10.7357 -257.606 -526.85 333.555 0.915461 -250.299
980 10.2931 -257.645 -509.907 319.804 0.916448 -250.667
990 9.90802 -257.799 -574.526 307.838 0.917438 -251.621
1000 10.5088 -258.139 -580.953 326.503 0.918432 -251.398
1010 10.8912 -258.34 -543.838 338.385 0.91943 -250.972
1020 10.7857 -258.296 -524.782 335.109 0.920431 -250.907
1030 10.4099 -258.147 -477.868 323.43 0.921436 -250.826
1040 10.2854 -258.16 -464.227 319.564 0.922443 -250.872
1050 10.9406 -258.454 -447.388 339.92 0.923453 -250.399
1060 11.4351 -258.653 -405.317 355.285 0.924465 -249.83
1070 10.8062 -258.493 -336.391 335.745 0.925478 -249.852
1080 10.2584 -258.145 -219.613 318.724 0.926492 -249.299
1090 9.89511 -257.893 -128.116 307.437 0.927506 -248.821
1100 9.56145 -257.905 -117.891 297.071 0.928519 -249.1
1110 9.58585 -258.188 -147.243 297.829 0.929529 -249.546
1120 9.71466 -258.561 -170.038 301.831 0.930538 -249.935
1130 10.2871 -258.944 -161.316 319.616 0.931546 -249.688
1140 10.4261 -259.154 -154.312 323.936 0.932553 -249.714
1150 10.198 -259.154 -29.5177 316.848 0.933558 -249.144
1160 9.77841 -259.136 96.5146 303.812 0.93456 -248.742
1170 9.88361 -259.3 160.786 307.08 0.935557 -248.392
1180 9.87511 -259.508 172.283 306.816 0.93655 -248.537
1190 9.71946 -259.385 263.505 301.98 0.937537 -247.991
1200 9.3371 -259.002 434.005 290.1 0.938518 -246.91
1210 9.66707 -258.848 573.842 300.352 0.939491 -245.543
1220 9.41012 -259.038 485.328 292.369 0.940455 -246.554
1230 9.43509 -259.152 468.07 293.145 0.941409 -246.755
1240 9.86363 -259.055 589.93 306.459 0.942355 -245.462
1250 10.0774 -258.935 677.186 313.102 0.943291 -244.582
1260 9.9159 -258.829 772.283 308.083 0.944216 -244.041
1270 10.024 -258.632 939.579 311.441 0.945129 -242.686
1280 10.301 -258.378 1123.81 320.05 0.946028 -241.001
1290 10.2922 -258.317 1221.34 319.775 0.946911 -240.341
1300 10.5171 -258.461 1253.08 326.762 0.947778 -240.069
1310 10.2496 -258.603 1266.59 318.452 0.948629 -240.399
1320 10.3748 -258.821 1264.57 322.341 0.949462 -240.512
1330 10.2606 -258.878 1284.61 318.793 0.950279 -240.565
1340 10.6548 -258.725 1436.76 331.042 0.951078 -239.071
1350 10.354 -258.484 1547.07 321.696 0.951859 -238.448
1360 10.4225 -258.353 1653.02 323.825 0.95262 -237.594
1370 10.3952 -258.396 1735.74 322.975 0.953361 -237.156
1380 10.7536 -258.634 1761.81 334.11 0.95408 -236.88
1390 11.0272 -258.97 1742.12 342.61 0.954778 -237.074
1400 10.8823 -259.389 1623.03 338.11 0.955454 -238.388
1410 10.4695 -259.773 1485.98 325.284 0.956111 -240.045
1420 10.5512 -259.983 1487.27 327.823 0.956748 -240.172
1430 10.2775 -260.061 1440.41 319.318 0.957367 -240.822
1440 10.2623 -259.978 1481.3 318.846 0.957968 -240.505
1450 10.4551 -259.743 1633.47 324.837 0.95855 -239.137
1460 10.3952 -259.551 1753.46 322.975 0.959112 -238.266
1470 10.2368 -259.546 1776.55 318.054 0.959653 -238.282
1480 10.3168 -259.554 1874.59 320.54 0.960173 -237.607
1490 10.5181 -259.339 2041.03 326.794 0.960671 -236.165
1500 10.3113 -258.963 2207.73 320.369 0.961146 -234.969
1510 10.5487 -258.815 2320.04 327.745 0.961595 -233.895
1520 11.0616 -259.07 2334.38 343.678 0.962018 -233.554
1530 11.5151 -259.445 2280.2 357.769 0.962415 -233.816
1540 11.5233 -259.507 2225.82 358.024 0.962786 -234.213
1550 11.4924 -259.221 2319.53 357.065 0.963133 -233.383
1560 10.9768 -258.749 2457.33 341.045 0.963454 -232.579
1570 10.9354 -258.371 2621.84 339.759 0.963748 -231.231
1580 10.2775 -258.39 2563.68 319.317 0.964013 -232.271
1590 10.6661 -258.759 2517.43 331.391 0.964252 -232.541
1600 11.2726 -259.122 2471.93 350.234 0.964463 -232.582
1610 10.7004 -259.126 2365.94 332.458 0.964648 -233.815
1620 10.6948 -258.745 2463.63 332.283 0.964807 -232.84
1630 10.8413 -258.353 2566.56 336.834 0.96494 -231.668
1640 10.4135 -258.398 2453.24 323.544 0.965047 -232.842
1650 11.2349 -258.974 2278.6 349.063 0.965129 -233.676
1660 11.4278 -259.456 2150.87 355.058 0.965187 -234.754
1670 11.2748 -259.595 2139.35 350.305 0.965222 -235.118
1680 11.4486 -259.552 2203.26 355.702 0.965235 -234.506
1690 10.7171 -259.32 2203.18 332.976 0.965226 -235.006
1700 10.1727 -259.128 2212.26 316.064 0.965195 -235.302
1710 10.2396 -259.413 2103.19 318.142 0.965142 -236.192
1720 11.0465 -259.948 2009.85 343.211 0.965068 -236.496
1730 11.2826 -260.277 1918.01 350.546 0.964974 -237.154
1740 11.168 -260.293 1941.47 346.984 0.964861 -237.139
1750 10.6378 -260.096 1943.68 330.514 0.964729 -237.457
1760 10.939 -259.804 2022.37 339.871 0.964578 -236.376
1770 10.4126 -259.556 2001.29 323.516 0.964407 -236.782
1780 10.2969 -259.573 1976.95 319.921 0.964217 -237.063
1790 10.7094 -259.685 1987.4 332.736 0.964009 -236.695
1800 11.1719 -259.727 2021.43 347.106 0.963781 -236.061
1810 10.1794 -259.602 1943.47 316.271 0.963535 -237.408
1820 10.3403 -259.574 1967.22 321.268 0.963271 -237.068
1830 10.0888 -259.507 1940.4 313.454 0.962988 -237.415
1840 10.1552 -259.499 1941.73 315.52 0.962687 -237.329
1850 10.2619 -259.754 1874.38 318.834 0.962369 -237.89
1860 10.2033 -260.163 1741.05 317.011 0.962033 -239.179
1870 10.2771 -260.408 1658.37 319.304 0.961682 -239.859
1880 10.3167 -260.502 1615.79 320.537 0.961317 -240.173
1890 10.0366 -260.451 1566.25 311.833 0.960937 -240.705
1900 9.81714 -260.289 1542.89 305.015 0.960544 -240.903
1910 9.64561 -260.089 1493.11 299.685 0.960138 -241.18
1920 9.37939 -259.876 1483.32 291.414 0.95972 -241.29
1930 9.55212 -259.76 1527.91 296.781 0.959288 -240.72
1940 9.89484 -259.89 1521.45 307.429 0.958844 -240.543
1950 10.0213 -260.135 1460.51 311.357 0.958388 -241.036
1960 10.3286 -260.339 1447.26 320.906 0.957919 -241.01
1970 10.58 -260.515 1382.02 328.716 0.957439 -241.336
1980 10.625 -260.572 1350.72 330.116 0.956948 -241.539
1990 9.97427 -260.438 1253.74 309.897 0.956447 -242.655
2000 9.67437 -260.1 1253.66 300.579 0.955936 -242.614
2010 9.81278 -259.899 1247.32 304.879 0.955415 -242.309
2020 9.91035 -259.973 1150.96 307.911 0.954886 -242.883
2030 10.4312 -260.298 1116.52 324.092 0.954347 -242.898
2040 10.4492 -260.456 1055.47 324.654 0.953802 -243.415
2050 10.6613 -260.358 1114.51 331.242 0.953248 -242.732
2060 10.6008 -260.346 1113.39 329.364 0.952688 -242.783
2070 10.587 -260.488 1041.54 328.935 0.952119 -243.384
2080 10.0111 -260.511 864.226 311.04 0.951545 -245.09
2090 9.84556 -260.37 820.415 305.898 0.950965 -245.385
2100 10.364 -260.253 787.63 322.007 0.95038 -244.953
2110 10.3199 -260.132 736.288 320.635 0.949792 -245.194
2120 10.1804 -259.963 747.565 316.3 0.9492 -245.092
2130 10.6582 -259.797 811.049 331.148 0.948604 -244.046
2140 10.507 -259.526 846.38 326.449 0.948005 -243.701
2150 9.97336 -259.249 865.227 309.869 0.9474 -243.836
2160 9.65319 -259.282 822.939 299.921 0.946792 -244.451
2170 10.4408 -259.476 842.762 324.392 0.946179 -243.729
2180 10.1844 -259.491 793.612 316.426 0.945562 -244.307
2190 9.97766 -259.303 820.191 310.002 0.94494 -244.155
2200 10.4694 -259.183 874.58 325.28 0.944315 -243.197
2210 10.2923 -259.404 738.408 319.778 0.943685 -244.451
2220 10.3516 -259.945 516.568 321.621 0.943052 -246.33
2230 10.8304 -260.38 350.329 336.498 0.942418 -247.335
2240 10.904 -260.407 304.105 338.782 0.941784 -247.58
2250 10.6748 -260.099 329.925 331.662 0.941152 -247.336
2260 10.421 -259.635 369.181 323.777 0.940521 -246.876
2270 9.54277 -259.164 411.671 296.49 0.93989 -247.013
2280 10.0292 -258.997 495.748 311.604 0.939259 -245.824
2290 10.5614 -259.097 511.069 328.14 0.938628 -245.292
2300 10.3026 -259.36 385.603 320.097 0.937996 -246.609
2310 10.6033 -259.672 260.558 329.441 0.937365 -247.413
2320 10.22 -259.833 121.729 317.53 0.936735 -248.839
2330 10.4189 -259.736 106.004 323.711 0.936108 -248.643
2340 9.9058 -259.587 57.2934 307.769 0.935485 -249.316
2350 10.0594 -259.703 3.80188 312.541 0.934865 -249.62
2360 10.5487 -260.06 -58.7986 327.745 0.934249 -249.886
2370 10.7655 -260.414 -151.697 334.481 0.933639 -250.616
2380 11.0647 -260.471 -175.158 343.775 0.933034 -250.525
2390 10.5118 -260.257 -245.249 326.597 0.932435 -251.312
2400 10.2128 -259.967 -290.281 317.307 0.931843 -251.61
2410 10.7577 -259.789 -264.826 334.239 0.931258 -250.725
2420 10.5521 -259.681 -326.729 327.85 0.93068 -251.22
2430 10.4641 -259.618 -339.652 325.115 0.930108 -251.329
2440 10.4442 -259.55 -312.702 324.496 0.929544 -251.11
2450 10.2077 -259.483 -351.54 317.149 0.928988 -251.53
2460 10.7358 -259.62 -409.117 333.557 0.928438 -251.509
2470 10.7252 -259.823 -557.736 333.229 0.927896 -252.679
2480 10.8127 -259.736 -532.79 335.947 0.927364 -252.346
2490 10.9654 -259.387 -442.685 340.69 0.926841 -251.266
2500 11.1173 -259.089 -353.777 345.412 0.926325 -250.246
2510 11.0999 -259.04 -342.823 344.87 0.925817 -250.146
2520 11.231 -259.294 -430.267 348.944 0.925316 -250.833
2530 11.3056 -259.515 -526.039 351.261 0.924822 -251.598
2540 11.3745 -259.537 -581.859 353.403 0.924337 -251.912
2550 11.1938 -259.212 -487.331 347.789 0.923861 -251.161
2560 11.229 -258.768 -320.939 348.881 0.923394 -249.609
2570 10.6373 -258.402 -283.303 330.496 0.922933 -249.593
2580 10.1446 -258.159 -282.763 315.19 0.922478 -249.84
2590 10.1047 -258.188 -329.27 313.948 0.922029 -250.21
2600 10.0732 -258.629 -532.711 312.971 0.921587 -251.999
2610 10.4861 -259.231 -696.459 325.799 0.921152 -253.248
2620 10.5306 -259.581 -839.923 327.183 0.920728 -254.484
2630 10.671 -259.527 -853.476 331.544 0.920315 -254.38
2640 10.7261 -259.17 -781.482 333.257 0.919914 -253.504
2650 10.2364 -258.801 -731.012 318.042 0.919522 -253.3
2660 10.5678 -259.019 -791.116 328.338 0.919141 -253.579
2670 10.2627 -259.354 -979.24 318.86 0.918771 -255.44
2680 10.3507 -259.375 -986.116 321.593 0.918413 -255.42
2690 10.4179 -259.183 -950.484 323.68 0.918067 -254.932
2700 10.4931 -258.991 -899.092 326.017 0.917733 -254.334
2710 10.5972 -259.088 -915.694 329.25 0.917411 -254.437
2720 10.3753 -259.187 -994.536 322.356 0.9171 -255.272
2730 10.1598 -259.033 -991.972 315.663 0.916801 -255.318
2740 9.60147 -258.796 -990.955 298.314 0.916514 -255.636
2750 9.47395 -258.757 -1035.77 294.352 0.916239 -256.017
2760 9.79353 -258.815 -1020.01 304.281 0.915975 -255.655
2770 10.0806 -258.919 -1047.82 313.2 0.915724 -255.654
2780 10.4671 -259.006 -1067.34 325.209 0.915485 -255.484
2790 10.1914 -258.905 -1042.01 316.642 0.915258 -255.495
2800 10.1968 -258.863 -1037.06 316.81 0.915043 -255.417
2810 10.218 -258.891 -1030.79 317.469 0.91484 -255.385
2820 10.7829 -258.902 -997.553 335.02 0.914648 -254.616
2830 10.3811 -258.883 -1036.43 322.536 0.914468 -255.253
2840 10.9059 -258.982 -1057.68 338.843 0.914299 -254.967
2850 10.7621 -259.033 -1126.25 334.376 0.914142 -255.609
2860 10.6473 -259.024 -1138.06 330.807 0.913997 -255.794
2870 10.0972 -259.074 -1206.93 313.716 0.913865 -256.844
2880 10.0728 -259.058 -1199.2 312.959 0.913745 -256.803
2890 9.41663 -258.867 -1143.9 292.571 0.913638 -256.909
2900 9.37998 -258.767 -1081.6 291.432 0.913543 -256.44
2910 9.02122 -258.9 -1132.84 280.286 0.91346 -257.266
2920 9.45101 -259.207 -1158.91 293.639 0.913389 -257.314
2930 10.3961 -259.377 -1125.87 323.002 0.91333 -256.324
2940 9.91252 -259.169 -1168.66 307.978 0.913283 -256.879
2950 9.52568 -258.85 -1183.75 295.959 0.913248 -257.045
2960 10.1242 -258.68 -1108.45 314.556 0.913225 -255.786
2970 10.2309 -258.632 -1088.99 317.869 0.913214 -255.504
2980 10.1302 -258.451 -1024.73 314.741 0.913213 -255.005
2990 9.70465 -258.218 -961.651 301.52 0.913223 -254.786
3000 9.94119 -258.337 -929.67 308.869 0.913242 -254.46
3010 10.7345 -258.824 -983.196 333.517 0.913271 -254.502
3020 11.146 -259.188 -1067.24 346.303 0.913309 -255.002
3030 10.8731 -259.068 -1131.38 337.824 0.913359 -255.574
3040 10.1402 -258.589 -1134.39 315.053 0.913419 -255.847
3050 10.0926 -258.169 -1045.15 313.573 0.91349 -254.892
3060 9.58852 -257.965 -1012.75 297.912 0.913572 -254.98
3070 10.1284 -257.983 -920.198 314.684 0.913664 -253.854
3080 10.1289 -258.076 -878.202 314.7 0.913764 -253.672
3090 10.1533 -258.112 -846.567 315.458 0.913873 -253.477
3100 10.1367 -258.136 -820.293 314.942 0.91399 -253.345
3110 10.3802 -258.247 -806.344 322.51 0.914114 -253.121
3120 11.0538 -258.525 -812.708 343.438 0.914247 -252.766
3130 11.2603 -258.77 -885.635 349.854 0.914386 -253.279
3140 11.1535 -258.691 -910.549 346.534 0.914535 -253.469
3150 10.5461 -258.294 -866.622 327.664 0.914692 -253.392
3160 10.3242 -257.938 -802.946 320.77 0.914856 -252.842
3170 10.1409 -257.974 -857.697 315.073 0.915029 -253.417
3180 10.6564 -258.411 -940.293 331.091 0.915209 -253.874
3190 11.1006 -258.961 -1038.39 344.892 0.915398 -254.617
3200 11.4133 -259.211 -1056.27 354.607 0.915597 -254.67
3210 11.1897 -259.088 -1022.2 347.66 0.915805 -254.547
3220 10.6484 -258.87 -1031.86 330.841 0.916023 -254.931
3230 11.1005 -258.777 -933.321 344.89 0.91625 -253.744
3240 10.3946 -258.692 -956.214 322.958 0.916486 -254.512
3250 10.1547 -258.629 -965.519 315.502 0.916731 -254.748
3260 9.69985 -258.548 -951.351 301.371 0.916984 -255.028
3270 9.59877 -258.688 -976.829 298.23 0.917245 -255.433
3280 10.0288 -258.89 -987.92 311.591 0.917516 -255.276
3290 10.3437 -259.023 -927.755 321.375 0.917795 -254.701
3300 10.5301 -259.228 -924.496 327.166 0.918083 -254.697
3310 10.6409 -259.587 -959.056 330.608 0.918379 -255.167
3320 10.9726 -259.823 -939.223 340.914 0.918684 -254.941
3330 10.8035 -259.77 -923.13 335.661 0.918997 -254.951
3340 10.1118 -259.529 -891.532 314.169 0.919318 -255.194
3350 10.4634 -259.476 -792.884 325.094 0.919646 -254.149
3360 10.4216 -259.521 -803.095 323.797 0.919982 -254.299
3370 10.3529 -259.31 -748.582 321.662 0.920324 -253.803
3380 10.1744 -258.842 -605.562 316.114 0.920672 -252.586
3390 9.82889 -258.478 -529.657 305.38 0.921025 -252.075
3400 9.99406 -258.506 -567.451 310.512 0.921382 -252.181
3410 10.5178 -258.704 -610.986 326.783 0.921743 -252.135
3420 11.0346 -258.788 -569.771 342.841 0.92211 -251.435
3430 10.8823 -258.878 -590.68 338.109 0.92248 -251.81
3440 10.6914 -258.912 -587.998 332.178 0.922856 -252.016
3450 10.2542 -258.87 -576.337 318.593 0.923236 -252.334
3460 10.3986 -258.869 -517.906 323.081 0.92362 -251.81
3470 10.3476 -259.062 -545.784 321.497 0.924008 -252.233
3480 10.1208 -259.348 -650.145 314.45 0.924401 -253.416
3490 10.0186 -259.467 -682.551 311.273 0.924798 -253.845
3500 10.1768 -259.493 -641.817 316.191 0.925201 -253.449
3510 10.7359 -259.411 -561.124 333.562 0.925609 -252.286
3520 10.7393 -259.134 -463.277 333.666 0.926021 -251.375
3530 10.7912 -258.831 -275.808 335.278 0.926437 -249.814
3540 10.4041 -258.963 -257.036 323.25 0.926854 -250.211
3550 11.1521 -259.214 -195.496 346.491 0.927272 -249.318
3560 11.1411 -259.004 -83.1951 346.149 0.92769 -248.398
3570 10.5384 -258.512 47.6499 327.424 0.928108 -247.668
3580 9.92382 -258.234 90.5542 308.329 0.928525 -247.729
3590 10.7058 -258.543 41.3981 332.625 0.928939 -247.572
3600 11.5141 -258.873 53.4384 357.74 0.929351 -247.017
3610 11.046 -258.76 37.4995 343.195 0.929761 -247.474
3620 9.93917 -258.448 16.6917 308.806 0.93017 -248.402
3630 10.0534 -258.469 14.2519 312.356 0.930576 -248.324
3640 10.896 -258.87 -19.8175 338.533 0.930982 -248.101
3650 10.7821 -259.13 -86.3729 334.995 0.931386 -248.9
3660 10.9057 -259.126 24.1364 338.835 0.93179 -248.066
3670 10.674 -259.096 101.1 331.636 0.932193 -247.776
3680 10.9135 -259.282 107.446 339.077 0.932593 -247.682
3690 11.0634 -259.52 61.9015 343.734 0.93299 -248.062
3700 11.0225 -259.65 58.2631 342.465 0.933386 -248.256
3710 11.3469 -259.648 104.312 352.543 0.933779 -247.635
3720 10.9017 -259.538 115.779 338.711 0.93417 -247.898
3730 10.3957 -259.42 99.5425 322.991 0.934558 -248.39
3740 10.0466 -259.193 140.24 312.146 0.934944 -248.252
3750 9.73557 -259.002 206.156 302.48 0.935328 -247.954
3760 9.8849 -259.159 201.027 307.12 0.935707 -247.994
3770 10.3936 -259.495 151.144 322.925 0.936084 -248.139
3780 10.4316 -259.745 89.8953 324.107 0.936458 -248.741
3790 10.8359 -259.94 82.6887 336.668 0.936829 -248.578
3800 10.9323 -260.005 109.844 339.663 0.937199 -248.375
3810 10.4033 -259.936 129.199 323.228 0.937566 -248.711
3820 10.0216 -259.747 171.79 311.367 0.937931 -248.634
3830 9.81874 -259.57 256.559 305.065 0.938293 -248.123
3840 10.3359 -259.648 314.397 321.133 0.938651 -247.317
3850 10.9374 -259.863 333.696 339.822 0.939005 -246.809
3860 11.3105 -260.13 348.741 351.413 0.939354 -246.608
3870 11.4221 -260.199 341.364 354.88 0.939699 -246.613
3880 10.8003 -259.699 450.891 335.563 0.940039 -246.042
3890 10.1429 -259.086 575.479 315.136 0.940373 -245.298
3900 10.0293 -258.813 612.718 311.608 0.940701 -244.904
3910 10.0678 -258.658 641.064 312.802 0.941021 -244.533
3920 9.91791 -258.473 686.511 308.146 0.941333 -244.211
3930 9.60285 -258.368 683.865 298.357 0.941638 -244.439
3940 9.59704 -258.492 681.71 298.177 0.941935 -244.584
3950 10.1781 -259.012 627.204 316.231 0.942223 -244.869
3960 10.5732 -259.697 468.949 328.506 0.942505 -246.16
3970 10.9548 -259.948 462.956 340.361 0.942781 -246.068
3980 10.6552 -259.795 491.536 331.054 0.943052 -246.035
3990 10.7631 -259.62 593.375 334.406 0.943316 -245.11
4000 10.7917 -259.504 712.07 335.294 0.943574 -244.217
4010 10.2928 -259.521 697.846 319.794 0.943824 -244.823
4020 10.766 -259.634 703.337 334.497 0.944066 -244.431
4030 10.143 -259.664 630.02 315.139 0.9443 -245.547
4040 9.52944 -259.648 571.081 296.076 0.944526 -246.517
4050 10.2982 -259.613 647.574 319.96 0.944747 -245.231
4060 10.6159 -259.545 673.203 329.832 0.94496 -244.686
4070 10.0308 -259.386 634.22 311.652 0.945165 -245.358
4080 10.1043 -259.27 703.463 313.936 0.945363 -244.733
4090 9.5569 -259.292 687.697 296.929 0.945554 -245.403
4100 9.84526 -259.309 794.679 305.889 0.945736 -244.459
4110 9.87761 -259.286 906.974 306.894 0.94591 -243.697
4120 10.1367 -259.348 986.325 314.943 0.946075 -243.001
4130 10.2297 -259.458 1005.07 317.834 0.946229 -242.901
4140 9.85346 -259.453 993.613 306.143 0.946373 -243.345
4150 9.85455 -259.405 1027.71 306.177 0.946506 -243.082
4160 9.86178 -259.359 1003.46 306.402 0.946629 -243.182
4170 9.79489 -259.394 923.636 304.324 0.946741 -243.788
4180 9.87491 -259.409 898.412 306.81 0.946843 -243.882
4190 9.9485 -259.423 874.938 309.096 0.946936 -243.971
4200 10.0497 -259.538 839.622 312.241 0.947019 -244.207
4210 9.68984 -259.602 803.662 301.06 0.947093 -244.857
4220 9.46756 -259.59 838.072 294.153 0.947159 -244.851
4230 9.79349 -259.722 890.572 304.28 0.947216 -244.328
4240 10.1005 -260.089 791.545 313.819 0.947264 -245.011
4250 10.0957 -260.363 707.398 313.668 0.947304 -245.819
4260 10.4086 -260.293 765.272 323.39 0.947336 -245.072
4270 10.21 -259.966 902.246 317.222 0.94736 -244.083
4280 9.95224 -259.9 912.921 309.212 0.947375 -244.208
4290 10.1818 -260.204 887.861 316.343 0.947381 -244.439
4300 10.5743 -260.604 869.211 328.539 0.947378 -244.564
4310 11.1876 -260.899 858.16 347.594 0.947366 -244.315
4320 10.8477 -260.777 784.878 337.035 0.947346 -244.994
4330 10.707 -260.354 834.971 332.663 0.947318 -244.397
4340 10.2383 -259.898 860.881 318.101 0.947281 -244.246
4350 10.1985 -259.634 887.641 316.864 0.947236 -243.854
4360 9.90809 -259.634 862.08 307.841 0.947181 -244.305
4370 10.6441 -260.046 786.396 330.71 0.947118 -244.456
